time[s], wr_x[mm], wr_y[mm] 
17.7855,-333.1010,250.3032
17.7954,-333.4887,247.8513
17.8165,-333.8122,245.3800
17.8170,-334.1565,242.8399
17.8257,-334.5679,240.3000
17.8472,-334.9720,237.9269
17.8481,-335.3256,235.4813
17.8555,-335.6368,233.0478
17.8787,-335.9790,230.8109
17.8794,-336.3222,228.6080
17.8856,-336.5909,226.2205
17.9100,-336.7882,223.8427
17.9109,-336.9980,221.3934
17.9155,-337.1838,218.9269
17.9257,-337.3895,216.5147
17.9433,-337.6155,214.0641
17.9456,-337.9080,211.6356
17.9555,-338.0491,209.2248
17.9748,-338.1808,206.6993
17.9755,-338.3258,204.1128
17.9859,-338.4320,201.6120
18.0063,-338.4948,199.1479
18.0073,-338.5759,196.6566
18.0155,-338.7743,194.1536
18.0374,-338.8682,191.6516
18.0382,-338.8657,189.1005
18.0456,-338.9587,186.5485
18.0689,-339.0779,183.9599
18.0698,-339.0909,181.3211
18.0755,-339.1786,178.7620
18.1005,-339.2387,176.3031
18.1012,-339.3391,173.8295
18.1057,-339.4916,171.3629
18.1155,-339.4669,168.9115
18.1320,-339.5082,166.4461
18.1355,-339.6765,163.9814
18.1456,-339.5968,161.4688
18.1632,-339.4197,158.8956
18.1658,-339.5413,156.3396
18.1755,-339.4281,153.8541
18.1947,-339.2679,151.3720
18.1954,-339.2386,148.8305
18.2057,-339.1715,146.2758
18.2258,-338.9958,143.8112
18.2267,-339.0041,141.2990
18.2354,-339.0795,138.7442
18.2457,-338.9683,136.2841
18.2556,-338.9552,133.8472
18.2718,-338.9590,131.3315
18.2755,-338.8513,128.8375
18.2856,-338.7579,126.4180
18.3028,-338.7836,124.0110
18.3057,-338.4872,121.5981
18.3155,-338.3315,119.2216
18.3338,-338.2841,116.7797
18.3353,-337.9965,114.2743
18.3457,-337.7708,111.7831
18.3651,-337.7381,109.2864
18.3660,-337.5754,106.7408
18.3756,-337.4030,104.3095
18.3964,-337.2524,101.7978
18.3971,-336.9081,99.1511
18.4056,-336.7421,96.5977
18.4274,-336.7081,94.1526
18.4294,-336.5034,91.7199
18.4355,-336.3145,89.4051
18.4592,-336.2522,87.0554
18.4598,-335.8066,84.5168
18.4658,-335.3683,82.0284
18.4753,-335.2412,79.5568
18.4856,-334.9798,77.1071
18.4954,-334.6827,74.6725
18.5213,-334.4477,72.2554
18.5220,-334.1396,69.8394
18.5262,-333.8153,67.4910
18.5355,-333.4113,65.0382
18.5535,-333.0121,62.5274
18.5553,-332.7545,60.1125
18.5656,-332.5097,57.8843
18.5847,-332.3559,55.4641
18.5856,-331.9657,53.0479
18.5954,-331.5558,50.6661
18.6162,-331.1759,48.1786
18.6169,-330.7363,45.7559
18.6258,-330.2920,43.3802
18.6474,-329.7751,40.9071
18.6483,-329.2908,38.5080
18.6555,-328.8532,36.0986
18.6789,-328.3793,33.6308
18.6797,-327.9642,31.2100
18.6857,-327.5178,28.8936
18.7101,-327.1969,26.5222
18.7111,-326.7492,24.1551
18.7156,-326.2391,21.8688
18.7259,-325.8016,19.5486
18.7355,-325.1868,17.1530
18.7456,-324.5635,14.7921
18.7554,-323.9663,12.4403
18.7656,-323.4668,9.9918
18.7754,-322.9697,7.5395
18.7857,-322.5085,5.0980
18.7955,-322.1774,2.6286
18.8056,-321.6576,0.3171
18.8155,-320.9779,-1.9684
18.8369,-320.4955,-4.3539
18.8376,-319.7738,-6.6705
18.8456,-318.9975,-9.0168
18.8679,-318.4276,-11.4319
18.8688,-317.9195,-13.7630
18.8754,-317.2779,-16.1544
18.9000,-316.7370,-18.5891
18.9007,-315.9381,-20.8981
18.9056,-315.1290,-23.2212
18.9312,-314.5426,-25.5293
18.9322,-313.7507,-27.7650
18.9354,-312.8048,-30.0621
18.9456,-311.9939,-32.4220
18.9623,-311.1903,-34.7139
18.9656,-310.3359,-37.0571
18.9755,-309.5640,-39.5023
18.9939,-308.8278,-41.8868
18.9953,-308.0280,-44.2139
19.0056,-307.3425,-46.6297
19.0154,-306.5549,-48.9856
19.0256,-305.7574,-51.1733
19.0353,-305.0315,-53.4994
19.0570,-304.1608,-55.7925
19.0577,-303.2783,-58.0045
19.0657,-302.5176,-60.3550
19.0881,-301.7050,-62.6343
19.0890,-300.7166,-64.8992
19.0955,-299.8153,-67.3322
19.1187,-299.1173,-69.6852
19.1195,-298.3380,-71.9386
19.1256,-297.3774,-74.2452
19.1355,-296.6218,-76.6582
19.1456,-295.7765,-79.0013
19.1624,-294.8812,-81.3008
19.1658,-293.9985,-83.7044
19.1755,-293.1025,-85.9654
19.1940,-292.1500,-88.1506
19.1953,-291.3507,-90.4177
19.2056,-290.3889,-92.5983
19.2154,-289.4227,-94.7720
19.2255,-288.5816,-97.0583
19.2355,-287.6167,-99.2678
19.2456,-286.5609,-101.5764
19.2555,-285.6734,-103.9771
19.2658,-284.5981,-106.2164
19.2867,-283.4899,-108.4698
19.2877,-282.4830,-110.9468
19.2955,-281.4135,-113.2581
19.3187,-280.3859,-115.4284
19.3194,-279.5207,-117.6863
19.3257,-278.5178,-119.9827
19.3497,-277.2623,-122.2028
19.3506,-276.0263,-124.4954
19.3555,-274.9738,-126.8501
19.3656,-273.9104,-129.1354
19.3842,-272.8039,-131.4200
19.3855,-271.7252,-133.7494
19.3954,-270.4277,-135.9685
19.4057,-269.1118,-138.3260
19.4154,-267.9064,-140.7286
19.4256,-266.6391,-142.8400
19.4355,-265.5616,-145.0414
19.4457,-264.7486,-147.4565
19.4623,-263.6238,-149.5616
19.4657,-262.5060,-151.6690
19.4755,-261.3793,-154.0070
19.4938,-260.1505,-156.1357
19.4953,-259.0322,-158.2802
19.5057,-257.9530,-160.4606
19.5249,-256.6266,-162.5501
19.5257,-255.5403,-164.7476
19.5356,-254.4722,-166.9754
19.5565,-253.1081,-169.0630
19.5573,-251.7914,-171.2081
19.5657,-250.7766,-173.4589
19.5875,-249.4486,-175.5670
19.5884,-248.0907,-177.6563
19.5955,-246.8663,-179.8838
19.6190,-245.4896,-182.1265
19.6197,-244.2015,-184.3681
19.6258,-243.0813,-186.6262
19.6504,-241.6699,-188.6112
19.6525,-240.3736,-190.5526
19.6555,-239.3244,-192.6803
19.6658,-237.8831,-194.5958
19.6822,-236.3810,-196.4861
19.6857,-235.1686,-198.5365
19.6955,-233.7655,-200.5333
19.7140,-232.2158,-202.5287
19.7155,-231.0436,-204.6669
19.7256,-229.7362,-206.5985
19.7354,-228.4075,-208.5174
19.7457,-227.2142,-210.5021
19.7555,-225.9108,-212.5211
19.7657,-224.5448,-214.5373
19.7869,-223.3468,-216.6008
19.7878,-221.9495,-218.6257
19.7955,-220.3864,-220.6367
19.8175,-219.1283,-222.7048
19.8183,-217.7367,-224.7996
19.8257,-216.0572,-226.8682
19.8491,-214.6708,-228.9629
19.8500,-213.3257,-230.9778
19.8555,-211.9321,-232.9665
19.8657,-210.6107,-234.9760
19.8754,-209.1741,-236.9310
19.8856,-207.7545,-238.9675
19.8954,-206.3943,-241.0681
19.9177,-204.8549,-243.1129
19.9183,-203.2927,-245.1762
19.9256,-201.8941,-247.2168
19.9487,-200.4007,-249.1452
19.9496,-198.8708,-251.1427
19.9556,-197.2682,-253.0754
19.9802,-195.7649,-255.0284
19.9809,-194.2405,-257.0599
19.9856,-192.5426,-259.0130
19.9954,-190.8994,-260.9787
20.0057,-189.3825,-263.0732
